Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Ohys-Raws] Mondaijitachi ga Isekai Kara Kuru Sou Desu yo (BD 1280x720 x264 AAC)|https://nyaa.si/download/1148909.torrent| magnet:?xt=urn:btih:bed9dc0c164ef343b9c56bae7ef512eca0f0dec4&amp;dn=%5BOhys-Raws%5D%20Mondaijitachi%20ga%20Isekai%20Kara%20Kuru%20Sou%20Desu%20yo%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.7 GiB | 2019-06-05 10:44 | 8 | 0 | 3713
[Ohys-Raws] Katanagatari (BD 1280x720 x264 AAC)|https://nyaa.si/download/1205626.torrent| magnet:?xt=urn:btih:b9fda3966f5bf7b05c52fab81054d87c7a8f6d39&amp;dn=%5BOhys-Raws%5D%20Katanagatari%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.4 GiB | 2019-12-21 03:58 | 9 | 5 | 3712
[Ohys-Raws] Fairy Gone (BD 1280x720 x264 AAC)|https://nyaa.si/download/1190329.torrent| magnet:?xt=urn:btih:272e1b4a78357bea8c928b631a5d39cd47c24cef&amp;dn=%5BOhys-Raws%5D%20Fairy%20Gone%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2019-11-02 14:05 | 7 | 4 | 3710
[Ohys-Raws] Egao no Daika (WOWOW 1280x720 x264 AAC)|https://nyaa.si/download/1128820.torrent| magnet:?xt=urn:btih:50064fea76bcd8c95b1cdac7a9554f72004138e4&amp;dn=%5BOhys-Raws%5D%20Egao%20no%20Daika%20%28WOWOW%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2019-03-22 13:16 | 3 | 4 | 3706
[Ohys-Raws] Ueno-san wa Bukiyou (BD 1280x720 x264 AAC)|https://nyaa.si/download/1152655.torrent| magnet:?xt=urn:btih:4a5a82058a6f73727f7c3d88af1e56eaac109c53&amp;dn=%5BOhys-Raws%5D%20Ueno-san%20wa%20Bukiyou%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.0 GiB | 2019-06-20 10:51 | 7 | 2 | 3700
[Ohys-Raws] Mahou Shoujo Ore (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1048438.torrent| magnet:?xt=urn:btih:135c81bf5c69a771487ba401db4e001712c9ed1e&amp;dn=%5BOhys-Raws%5D%20Mahou%20Shoujo%20Ore%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2018-06-18 13:38 | 4 | 0 | 3689
[Ohys-Raws] Itsudatte Bokura no Koi wa 10 Centi Datta. (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/991931.torrent| magnet:?xt=urn:btih:4a7e891e1c131a8eec670628faaff54807d32851&amp;dn=%5BOhys-Raws%5D%20Itsudatte%20Bokura%20no%20Koi%20wa%2010%20Centi%20Datta.%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.7 GiB | 2017-12-29 16:03 | 1 | 0 | 3688
[Ohys-Raws] Joshi Kausei (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1153163.torrent| magnet:?xt=urn:btih:933928bc30aba9e816b8f5337c2dd1f4be8886fb&amp;dn=%5BOhys-Raws%5D%20Joshi%20Kausei%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 598.1 MiB | 2019-06-22 14:23 | 3 | 0 | 3680
[Ohys-Raws] Basilisk Ouka Ninpou Chou (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1048507.torrent| magnet:?xt=urn:btih:2ca8b74e58f7c13b19eedf5a24aecf13546c084c&amp;dn=%5BOhys-Raws%5D%20Basilisk%20Ouka%20Ninpou%20Chou%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.1 GiB | 2018-06-18 16:12 | 1 | 1 | 3664
[Ohys-Raws] Twin Angel Break (MX 1280x720 x264 AAC)|https://nyaa.si/download/933027.torrent| magnet:?xt=urn:btih:7a60f985dc7843095d2d35e153d6b07181743565&amp;dn=%5BOhys-Raws%5D%20Twin%20Angel%20Break%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2017-06-23 14:08 | 1 | 0 | 3663
[Ohys-Raws] Dororo (BD 1280x720 x264 AAC)|https://nyaa.si/download/1174712.torrent| magnet:?xt=urn:btih:6ffccf1138e67a588e798e41902893126ff3fe6d&amp;dn=%5BOhys-Raws%5D%20Dororo%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.9 GiB | 2019-09-08 14:27 | 7 | 4 | 3663
[Ohys-Raws] Lupin Sansei Part 5 (NTV 1280x720 x264 AAC)|https://nyaa.si/download/1078386.torrent| magnet:?xt=urn:btih:98ca1f825c7b0badedd0cf5a0b2819409abf8518&amp;dn=%5BOhys-Raws%5D%20Lupin%20Sansei%20Part%205%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.3 GiB | 2018-09-25 06:47 | 4 | 3 | 3657
[Ohys-Raws] Fuuka (BD 1280x720 x264 AAC)|https://nyaa.si/download/964948.torrent| magnet:?xt=urn:btih:ced7acd04ffbb776441a4547e10b89f7ec430678&amp;dn=%5BOhys-Raws%5D%20Fuuka%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2017-10-03 04:01 | 5 | 2 | 3656
[Ohys-Raws] Zero no Tsukaima S3 (BD 1280x720 x264 AAC)|https://nyaa.si/download/1071781.torrent| magnet:?xt=urn:btih:e7cf17c66984266b419cdd53190fcca7548c422f&amp;dn=%5BOhys-Raws%5D%20Zero%20no%20Tsukaima%20S3%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.3 GiB | 2018-09-01 13:33 | 4 | 0 | 3655
[Ohys-Raws] Megalo Box (TBS 1280x720 x264 AAC)|https://nyaa.si/download/1051807.torrent| magnet:?xt=urn:btih:d54a960c486ddae74988c085b6951ce37cba14ec&amp;dn=%5BOhys-Raws%5D%20Megalo%20Box%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2018-06-29 11:08 | 1 | 1 | 3654
[Ohys-Raws] One Room Second Season (MX 1280x720 x264 AAC)|https://nyaa.si/download/1078378.torrent| magnet:?xt=urn:btih:707636a7c0617f5fc631554a0dd6a90eb500df34&amp;dn=%5BOhys-Raws%5D%20One%20Room%20Second%20Season%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 646.5 MiB | 2018-09-25 05:55 | 0 | 0 | 3646
[Ohys-Raws] Joshikousei no Mudazukai (BD 1280x720 x264 AAC)|https://nyaa.si/download/1209673.torrent| magnet:?xt=urn:btih:76d47d6a24c42a8860599f5b8b61694aa698e7fa&amp;dn=%5BOhys-Raws%5D%20Joshikousei%20no%20Mudazukai%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.4 GiB | 2020-01-06 11:13 | 12 | 2 | 3644
[Ohys-Raws] Nejimaki Seirei Senki - Tenkyou no Alderamin (BD 1280x720 x264 AAC)|https://nyaa.si/download/948671.torrent| magnet:?xt=urn:btih:d16aece5c3601ed6fdfb36ada22ff48235371b0a&amp;dn=%5BOhys-Raws%5D%20Nejimaki%20Seirei%20Senki%20-%20Tenkyou%20no%20Alderamin%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.3 GiB | 2017-08-12 13:23 | 2 | 1 | 3617
[Ohys-Raws] Caligula (MX 1280x720 x264 AAC)|https://nyaa.si/download/1050314.torrent| magnet:?xt=urn:btih:8bf653e3716ceb2a97160c96c58329c942dca580&amp;dn=%5BOhys-Raws%5D%20Caligula%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2018-06-24 15:29 | 2 | 4 | 3611
[Ohys-Raws] Battle Girl High School (BS11 1280x720 x264 AAC)|https://nyaa.si/download/959952.torrent| magnet:?xt=urn:btih:f9c7bacbcc9b1855487ca1813e5f4a1e48df1908&amp;dn=%5BOhys-Raws%5D%20Battle%20Girl%20High%20School%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2017-09-18 09:07 | 0 | 1 | 3597
[Ohys-Raws] Beelzebub-jou no Oki ni Mesu Mama. (ABC 1280x720 x264 AAC)|https://nyaa.si/download/1105514.torrent| magnet:?xt=urn:btih:0a7a4ca5e27ffc207725e6b8a998f5dfb9cdc882&amp;dn=%5BOhys-Raws%5D%20Beelzebub-jou%20no%20Oki%20ni%20Mesu%20Mama.%20%28ABC%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.5 GiB | 2018-12-26 20:30 | 0 | 0 | 3592
[Ohys-Raws] Girly Air Force (AT-X 1280x720 x264 AAC)|https://nyaa.si/download/1130549.torrent| magnet:?xt=urn:btih:1b22ac703002483c71c3c7c593294c10e686943b&amp;dn=%5BOhys-Raws%5D%20Girly%20Air%20Force%20%28AT-X%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2019-03-28 14:37 | 6 | 0 | 3588
[Ohys-Raws] Handa-kun (BD 1280x720 x264 AAC)|https://nyaa.si/download/962106.torrent| magnet:?xt=urn:btih:f4d9d205f47d86de367ebe3862ab4da257bdd050&amp;dn=%5BOhys-Raws%5D%20Handa-kun%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.0 GiB | 2017-09-24 09:00 | 3 | 3 | 3586
[Ohys-Raws] Atom The Beginning (NHKG 1280x720 x264 AAC)|https://nyaa.si/download/936898.torrent| magnet:?xt=urn:btih:ae28a1db1c4433ab7f00cf33d3baa03abc9e3c91&amp;dn=%5BOhys-Raws%5D%20Atom%20The%20Beginning%20%28NHKG%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.8 GiB | 2017-07-08 17:02 | 0 | 0 | 3580
[Ohys-Raws] Ulysses Jeanne d`Arc to Renkin no Kishi (MX 1280x720 x264 AAC)|https://nyaa.si/download/1106323.torrent| magnet:?xt=urn:btih:d900313d01ea36ee8c6bf8460e68ada4da90b44a&amp;dn=%5BOhys-Raws%5D%20Ulysses%20Jeanne%20d%60Arc%20to%20Renkin%20no%20Kishi%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2018-12-30 14:19 | 0 | 0 | 3574
[Ohys-Raws] Yama no Susume Third Season (MX 1280x720 x264 AAC)|https://nyaa.si/download/1078377.torrent| magnet:?xt=urn:btih:2f4fb173e5fd32ff1f36e6def933d75de07a9059&amp;dn=%5BOhys-Raws%5D%20Yama%20no%20Susume%20Third%20Season%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.6 GiB | 2018-09-25 05:54 | 2 | 0 | 3564
[Ohys-Raws] Endro~! (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1131140.torrent| magnet:?xt=urn:btih:c73cda3e791e52c716b067ea5be58d9db922df08&amp;dn=%5BOhys-Raws%5D%20Endro~%21%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.1 GiB | 2019-03-30 16:37 | 3 | 0 | 3564
[Ohys-Raws] Kuutei Dragons (CX 1280x720 x264 AAC)|https://nyaa.si/download/1232262.torrent| magnet:?xt=urn:btih:5bde2e80bc9c705778e3c82e3aa21ff881750586&amp;dn=%5BOhys-Raws%5D%20Kuutei%20Dragons%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2020-03-26 05:38 | 72 | 42 | 3563
[Ohys-Raws] Watashi, Nouryoku wa Heikinchi dette Itta yo ne! (BD 1280x720 x264 AAC)|https://nyaa.si/download/1227567.torrent| magnet:?xt=urn:btih:a8cabce971c6346eb1a1e89a633f18cf99144891&amp;dn=%5BOhys-Raws%5D%20Watashi%2C%20Nouryoku%20wa%20Heikinchi%20dette%20Itta%20yo%20ne%21%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2020-03-09 11:31 | 37 | 9 | 3562
[Ohys-Raws] Girlish Number (BD 1280x720 x264 AAC)|https://nyaa.si/download/927683.torrent| magnet:?xt=urn:btih:ba9ccf067edc85fc27388aaf6e1132b4fdf2a6ce&amp;dn=%5BOhys-Raws%5D%20Girlish%20Number%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2017-05-31 22:01 | 1 | 1 | 3557
[Ohys-Raws] Magia Record Mahou Shoujo Madoka Magica Gaide (BS11 1280x720 x264 AAC)|https://nyaa.si/download/1233024.torrent| magnet:?xt=urn:btih:7d822ba28d775b7c21bb4897b866275b5d569d58&amp;dn=%5BOhys-Raws%5D%20Magia%20Record%20Mahou%20Shoujo%20Madoka%20Magica%20Gaide%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.7 GiB | 2020-03-28 15:37 | 86 | 61 | 3554
[Ohys-Raws] Strike Witches 501 Butai Hasshin Shimasu! (BD 1280x720 x264 AAC)|https://nyaa.si/download/1162350.torrent| magnet:?xt=urn:btih:c7d738458d44dd20dce9959fe2c9b04b184ecdcb&amp;dn=%5BOhys-Raws%5D%20Strike%20Witches%20501%20Butai%20Hasshin%20Shimasu%21%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.3 GiB | 2019-07-27 08:33 | 9 | 3 | 3551
[Ohys-Raws] Yakusoku no Neverland (BD 1280x720 x264 AAC)|https://nyaa.si/download/1162625.torrent| magnet:?xt=urn:btih:52a96855af309826710ad587666c16f0aa659665&amp;dn=%5BOhys-Raws%5D%20Yakusoku%20no%20Neverland%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.5 GiB | 2019-07-28 07:37 | 5 | 4 | 3546
[Ohys-Raws] Mahoromatic S1+S2+SP (BD 1280x720 x264 AAC)|https://nyaa.si/download/1153417.torrent| magnet:?xt=urn:btih:a925afeb53dfb872bed3b697ee867c4a0e0c1f9f&amp;dn=%5BOhys-Raws%5D%20Mahoromatic%20S1%2BS2%2BSP%20%28BD%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 13.0 GiB | 2019-06-23 12:50 | 5 | 5 | 3542
