Name | Torrent | Magnet | Size | Date | Up | Donw | Overall
[Leopard-Raws] Kyoukaisen-jou no Horizon II (MX 1280x720 x264 AAC) | https://nyaa.si/download/358043.torrent | magnet:?xt=urn:btih:7baf35f78ba2566865573bac9caa44c619af01e2&amp;dn=%5BLeopard-Raws%5D%20Kyoukaisen-jou%20no%20Horizon%20II%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2012-10-02 12:56 | 0 | 1 | 542
[Leopard-Raws] Maoyuu Maou Yuusha (MX 1280x720 x264 AAC) | https://nyaa.si/download/421302.torrent | magnet:?xt=urn:btih:49e9d613cae333625fd55f7f4516c2264a28e1ae&amp;dn=%5BLeopard-Raws%5D%20Maoyuu%20Maou%20Yuusha%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2013-04-07 12:11 | 0 | 2 | 542
[Leopard-Raws] Bakuon!! (BS11 1280x720 x264 AAC) | https://nyaa.si/download/822504.torrent | magnet:?xt=urn:btih:387e03dcb6d5cdf8ef66c7e2a3841f53185654cd&amp;dn=%5BLeopard-Raws%5D%20Bakuon%21%21%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.2 GiB | 2016-06-20 14:10 | 1 | 0 | 540
[Leopard-Raws] Kin`iro Mosaic (MX 1280x720 x264 AAC) | https://nyaa.si/download/476158.torrent | magnet:?xt=urn:btih:f2abb1375171f95568662f55e32cdad928acd2f5&amp;dn=%5BLeopard-Raws%5D%20Kin%60iro%20Mosaic%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2013-09-23 14:20 | 0 | 0 | 536
[Leopard-Raws] Kore wa Zombie Desuka - Of the Dead (MX 1280x720 x264 AAC) | https://nyaa.si/download/321354.torrent | magnet:?xt=urn:btih:5acbb40b0e13449834b23deb2b81fcb5d2a9568b&amp;dn=%5BLeopard-Raws%5D%20Kore%20wa%20Zombie%20Desuka%20-%20Of%20the%20Dead%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2012-06-08 11:57 | 1 | 1 | 533
[Leopard-Raws] Kiitarou Shounen no Youkai Enikki (MX 1280x720 x264 AAC) | https://nyaa.si/download/883436.torrent | magnet:?xt=urn:btih:5441c29b505b79b6c5dadabf3a8a3cf8da26c909&amp;dn=%5BLeopard-Raws%5D%20Kiitarou%20Shounen%20no%20Youkai%20Enikki%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 892.0 MiB | 2016-12-23 10:52 | 1 | 0 | 524
[Leopard-Raws] Onii-chan Dakedo Ai Sae Areba Kankei Nai yo ne! (MX 1280x720 x264 AAC) | https://nyaa.si/download/388220.torrent | magnet:?xt=urn:btih:bdeb2b62d66929c95e2fa1f776eeef47c3621276&amp;dn=%5BLeopard-Raws%5D%20Onii-chan%20Dakedo%20Ai%20Sae%20Areba%20Kankei%20Nai%20yo%20ne%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2012-12-30 12:11 | 1 | 0 | 521
[Leopard-Raws] Isshuukan Friends. (MX 1280x720 x264 AAC) | https://nyaa.si/download/567152.torrent | magnet:?xt=urn:btih:632b4d3c3c4e119cf8f3c541f1037626204499b6&amp;dn=%5BLeopard-Raws%5D%20Isshuukan%20Friends.%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.5 GiB | 2014-06-22 12:55 | 1 | 0 | 519
[Leopard-Raws] Mikakunin de Shinkoukei (ABC 1280x720 x264 AAC) | https://nyaa.si/download/536591.torrent | magnet:?xt=urn:btih:2b31af06cc0dcfa8bfc46a5b0f7ad45319faca9b&amp;dn=%5BLeopard-Raws%5D%20Mikakunin%20de%20Shinkoukei%20%28ABC%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.2 GiB | 2014-03-27 07:22 | 0 | 1 | 516
[Leopard-Raws] To Love-Ru - Trouble - Darkness (MX 1280x720 x264 AAC) | https://nyaa.si/download/387901.torrent | magnet:?xt=urn:btih:831fe15401dfb46020ee68782fab4e08d7752ebc&amp;dn=%5BLeopard-Raws%5D%20To%20Love-Ru%20-%20Trouble%20-%20Darkness%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.8 GiB | 2012-12-29 09:15 | 1 | 2 | 514
[Leopard-Raws] Lupin the Third ~Mine Fujiko to Iu Onna~ (NTV 1280x720 x264 AAC)[rev] | https://nyaa.si/download/328006.torrent | magnet:?xt=urn:btih:a00a8bdc9cc4ca9d2faec57294bb45ad05052e31&amp;dn=%5BLeopard-Raws%5D%20Lupin%20the%20Third%20~Mine%20Fujiko%20to%20Iu%20Onna~%20%28NTV%201280x720%20x264%20AAC%29%5Brev%5D&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.7 GiB | 2012-07-02 08:15 | 1 | 3 | 503
[Leopard-Raws] Watashi ga Motete Dousunda (TBS 1280x720 x264 AAC) | https://nyaa.si/download/883431.torrent | magnet:?xt=urn:btih:c64bc21237b8dcbd7fce9418d0f201bf4fdc46fc&amp;dn=%5BLeopard-Raws%5D%20Watashi%20ga%20Motete%20Dousunda%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2016-12-23 10:51 | 0 | 1 | 500
[Leopard-Raws] Yuru Yuri (TX 1280x720 x264 AAC) | https://nyaa.si/download/251112.torrent | magnet:?xt=urn:btih:6e4ec3f068b953daa5b8fb204911030dd4e4c722&amp;dn=%5BLeopard-Raws%5D%20Yuru%20Yuri%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.3 GiB | 2011-10-08 07:57 | 0 | 0 | 497
[Leopard-Raws] Ansatsu Kyoushitsu (2016) (CX 1280x720 x264 AAC) | https://nyaa.si/download/825753.torrent | magnet:?xt=urn:btih:34f75b60b6c3f1ef8a03bc04f2d80ec4d08637d2&amp;dn=%5BLeopard-Raws%5D%20Ansatsu%20Kyoushitsu%20%282016%29%20%28CX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 9.4 GiB | 2016-07-01 01:32 | 0 | 0 | 496
[Leopard-Raws] Gakusen Toshi Asterisk (BS11 1280x720 x264 AAC) | https://nyaa.si/download/767443.torrent | magnet:?xt=urn:btih:a473744b403c5ab3bc1d0b24e58d1f926190c0a6&amp;dn=%5BLeopard-Raws%5D%20Gakusen%20Toshi%20Asterisk%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.7 GiB | 2015-12-19 15:09 | 0 | 0 | 495
[Leopard-Raws] Baby Steps (2015) (NHKE 1280x720 x264 AAC) | https://nyaa.si/download/735602.torrent | magnet:?xt=urn:btih:afba9c1fb604261afed990334a2af06dc197f350&amp;dn=%5BLeopard-Raws%5D%20Baby%20Steps%20%282015%29%20%28NHKE%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 9.0 GiB | 2015-09-20 06:25 | 1 | 1 | 493
[Leopard-Raws] Seirei Tsukai no Blade Dance (ATX 1280x720 x264 AAC) | https://nyaa.si/download/603439.torrent | magnet:?xt=urn:btih:80dbcac082ef35759317f7e677fbbc062d81f72c&amp;dn=%5BLeopard-Raws%5D%20Seirei%20Tsukai%20no%20Blade%20Dance%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.2 GiB | 2014-09-29 10:53 | 1 | 0 | 491
[Leopard-Raws] Dokidoki! Precure (EX 1280x720 x264 AAC) | https://nyaa.si/download/516461.torrent | magnet:?xt=urn:btih:0aaab28973ba52468ea1ff1c41ca179f05696f7b&amp;dn=%5BLeopard-Raws%5D%20Dokidoki%21%20Precure%20%28EX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 21.9 GiB | 2014-01-26 04:12 | 2 | 2 | 490
[Leopard-Raws] Smile Precure! (EX 1280x720 x264 AAC) | https://nyaa.si/download/398330.torrent | magnet:?xt=urn:btih:d28cbb25db3a813ba8856ff6713481230aa2dcb7&amp;dn=%5BLeopard-Raws%5D%20Smile%20Precure%21%20%28EX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 19.7 GiB | 2013-01-29 05:09 | 1 | 2 | 490
[Leopard-Raws] Cheating Craft (MX 1280x720 x264 AAC) | https://nyaa.si/download/883437.torrent | magnet:?xt=urn:btih:256300d3ba47f4abfcf1c034416c1a82b413756a&amp;dn=%5BLeopard-Raws%5D%20Cheating%20Craft%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2016-12-23 10:52 | 1 | 1 | 488
[Leopard-Raws] Shoujo Shuumatsu Ryokou Special - Shoujo Shuumatsu Jugyou (ATX 1280x720 x264 AAC) | https://nyaa.si/download/993077.torrent | magnet:?xt=urn:btih:4f7e7f6e397535482506f0143cea51ca777a586d&amp;dn=%5BLeopard-Raws%5D%20Shoujo%20Shuumatsu%20Ryokou%20Special%20-%20Shoujo%20Shuumatsu%20Jugyou%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 118.7 MiB | 2018-01-03 18:14 | 1 | 0 | 487
[Leopard-Raws] Suisei no Gargantia (MX 1280x720 x264 AAC) | https://nyaa.si/download/447968.torrent | magnet:?xt=urn:btih:1818289667e0e93d8be2b4ff3d6aa25896115d18&amp;dn=%5BLeopard-Raws%5D%20Suisei%20no%20Gargantia%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.4 GiB | 2013-06-30 11:33 | 0 | 0 | 485
[Leopard-Raws] Little Busters! Refrain (MX 1280x720 x264 AAC) | https://nyaa.si/download/506584.torrent | magnet:?xt=urn:btih:4eb6e70504e2aab514665f1422abc35f65541476&amp;dn=%5BLeopard-Raws%5D%20Little%20Busters%21%20Refrain%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.9 GiB | 2013-12-28 10:55 | 2 | 0 | 484
[Leopard-Raws] Chuunibyou demo Koi ga Shitai! (MX 1280x720 x264 AAC) | https://nyaa.si/download/385947.torrent | magnet:?xt=urn:btih:194f33f0377def9153e3e0acff59dcdd3e1b6d51&amp;dn=%5BLeopard-Raws%5D%20Chuunibyou%20demo%20Koi%20ga%20Shitai%21%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.3 GiB | 2012-12-23 03:44 | 1 | 0 | 482
[Leopard-Raws] Sengoku Collection (TX 1280x720 x264 AAC) | https://nyaa.si/download/358208.torrent | magnet:?xt=urn:btih:6494af59f66d356cc59bd5598a16d79de9ee0b0f&amp;dn=%5BLeopard-Raws%5D%20Sengoku%20Collection%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 7.8 GiB | 2012-10-03 04:41 | 3 | 1 | 481
[Leopard-Raws] Wake Up,Girls! (TX 1280x720 x264 AAC) | https://nyaa.si/download/537178.torrent | magnet:?xt=urn:btih:7b087306bf3a87ec1add2aaf4044e72ce16e2a1d&amp;dn=%5BLeopard-Raws%5D%20Wake%20Up%2C%20Girls%21%20%28TX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.0 GiB | 2014-03-29 00:30 | 1 | 0 | 477
[Leopard-Raws] Okusama ga Seito Kaichou! (ATX 1280x720 x264 AAC) | https://nyaa.si/download/734368.torrent | magnet:?xt=urn:btih:9f20f72f4746be546aa191ab3dde71bdfdc600bb&amp;dn=%5BLeopard-Raws%5D%20Okusama%20ga%20Seito%20Kaichou%21%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 1.4 GiB | 2015-09-16 23:09 | 1 | 0 | 473
[Leopard-Raws] Hajime no Ippo - The Fighting! Rising (NTV 1280x720 x264 AAC) | https://nyaa.si/download/537416.torrent | magnet:?xt=urn:btih:8837b99a409e1f3a79ac54b1d3971f73b27ffb31&amp;dn=%5BLeopard-Raws%5D%20Hajime%20no%20Ippo%20-%20The%20Fighting%21%20Rising%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 8.9 GiB | 2014-03-29 17:11 | 2 | 1 | 469
[Leopard-Raws] Mushishi Zoku Shou 2 (BS11 1280x720 x264 AAC) | https://nyaa.si/download/637043.torrent | magnet:?xt=urn:btih:60bfcc270896eff4b612b9f3ed45bf4e2657efeb&amp;dn=%5BLeopard-Raws%5D%20Mushishi%20Zoku%20Shou%202%20%28BS11%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 2.9 GiB | 2014-12-21 05:00 | 1 | 0 | 468
[Leopard-Raws] Machine-Doll wa Kizutsukanai (MX 1280x720 x264 AAC) | https://nyaa.si/download/505291.torrent | magnet:?xt=urn:btih:f624ad2cac66a3ed7966c1b305e7def5de062f1e&amp;dn=%5BLeopard-Raws%5D%20Machine-Doll%20wa%20Kizutsukanai%20%28MX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 5.0 GiB | 2013-12-23 12:46 | 0 | 0 | 464
[Leopard-Raws] Bokura wa Minna Kawaisou (TBS 1280x720 x264 AAC) | https://nyaa.si/download/566401.torrent | magnet:?xt=urn:btih:1bf48608add864f33099006f50195cb742cccd6b&amp;dn=%5BLeopard-Raws%5D%20Bokura%20wa%20Minna%20Kawaisou%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.7 GiB | 2014-06-20 08:57 | 0 | 0 | 451
[Leopard-Raws] Beelzebub (NTV 1280x720 x264 AAC) | https://nyaa.si/download/300425.torrent | magnet:?xt=urn:btih:b0cf91be22dedd7fcaad21fb603c3cebdaca8ce7&amp;dn=%5BLeopard-Raws%5D%20Beelzebub%20%28NTV%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 15.5 GiB | 2012-03-30 10:28 | 1 | 1 | 451
[Leopard-Raws] Saijaku Muhai no Bahamut (ATX 1280x720 x264 AAC) | https://nyaa.si/download/798350.torrent | magnet:?xt=urn:btih:de6479154a25b8d0b52b0b84c9ee40f48bb3eb80&amp;dn=%5BLeopard-Raws%5D%20Saijaku%20Muhai%20no%20Bahamut%20%28ATX%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 4.6 GiB | 2016-03-29 13:41 | 0 | 0 | 448
[Leopard-Raws] Amagami SS Plus (TBS 1280x720 x264 AAC) | https://nyaa.si/download/300426.torrent | magnet:?xt=urn:btih:c838b06b2e99cb5ae279315e4ac7d9dc6db59469&amp;dn=%5BLeopard-Raws%5D%20Amagami%20SS%20Plus%20%28TBS%201280x720%20x264%20AAC%29&amp;tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&amp;tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&amp;tr=udp%3A%2F%2Ftracker.coppersurfer.tk%3A6969%2Fannounce&amp;tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce | 3.1 GiB | 2012-03-30 10:32 | 3 | 0 | 447
